,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
845,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 8 a 2 Clav.",0aFD1lpal2qG8cEbifxdUP,15,0.278,0.335,7,-15.782,1,0.034,0.989,0.883,0.114,0.763,103.428,audio_features,0aFD1lpal2qG8cEbifxdUP,spotify:track:0aFD1lpal2qG8cEbifxdUP,https://api.spotify.com/v1/tracks/0aFD1lpal2qG8cEbifxdUP,https://api.spotify.com/v1/audio-analysis/0aFD1lpal2qG8cEbifxdUP,59933,3
846,Flume,Drop The Game,06WnUZymWyJamDivTWqJZA,68,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,audio_features,06WnUZymWyJamDivTWqJZA,spotify:track:06WnUZymWyJamDivTWqJZA,https://api.spotify.com/v1/tracks/06WnUZymWyJamDivTWqJZA,https://api.spotify.com/v1/audio-analysis/06WnUZymWyJamDivTWqJZA,221895,4
847,Giuseppe Ottaviani,Love Will Bring It All Around (Mix Cut) - Original Mix,4XZ0gUrxHlvlwxBy7zsXdX,4,0.608,0.876,11,-6.1,1,0.0369,0.00215,4.47e-06,0.21,0.417,131.989,audio_features,4XZ0gUrxHlvlwxBy7zsXdX,spotify:track:4XZ0gUrxHlvlwxBy7zsXdX,https://api.spotify.com/v1/tracks/4XZ0gUrxHlvlwxBy7zsXdX,https://api.spotify.com/v1/audio-analysis/4XZ0gUrxHlvlwxBy7zsXdX,109093,4
848,Johann Sebastian Bach,"Prelude & Fugue in D Major (Well-Tempered Clavier, Book I, No. 5), BWV 850: I. Prelude",7C5DUPx4kiZXsvDqgGe502,14,0.26,0.361,2,-21.613,1,0.0336,0.977,0.883,0.149,0.803,158.093,audio_features,7C5DUPx4kiZXsvDqgGe502,spotify:track:7C5DUPx4kiZXsvDqgGe502,https://api.spotify.com/v1/tracks/7C5DUPx4kiZXsvDqgGe502,https://api.spotify.com/v1/audio-analysis/7C5DUPx4kiZXsvDqgGe502,62987,4
849,Wale,Bad (feat. Rihanna) - Remix,5yhKaacMZGRo4s6evJx9vk,62,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038,audio_features,5yhKaacMZGRo4s6evJx9vk,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827,4
853,Andrew Rayel,Zeus - Radio Edit,71A41PZ6WpxAzSuNCh30Ve,0,0.692,0.915,11,-4.493,0,0.0687,0.00314,0.436,0.382,0.107,132.049,audio_features,71A41PZ6WpxAzSuNCh30Ve,spotify:track:71A41PZ6WpxAzSuNCh30Ve,https://api.spotify.com/v1/tracks/71A41PZ6WpxAzSuNCh30Ve,https://api.spotify.com/v1/audio-analysis/71A41PZ6WpxAzSuNCh30Ve,207273,4
854,Johann Sebastian Bach,"French Suite No. 1 in D minor, BWV 812: 4. Menuet I - II",0ZUITV948FaHuzdLupJbtG,14,0.335,0.169,5,-27.476,1,0.0443,0.993,0.901,0.157,0.628,147.194,audio_features,0ZUITV948FaHuzdLupJbtG,spotify:track:0ZUITV948FaHuzdLupJbtG,https://api.spotify.com/v1/tracks/0ZUITV948FaHuzdLupJbtG,https://api.spotify.com/v1/audio-analysis/0ZUITV948FaHuzdLupJbtG,61373,4
855,Edwin Luna y La Trakalosa de Monterrey,Borracho de Amor,4fYNJdS986IYQWxVoZjY3A,69,0.646,0.478,7,-5.61,0,0.0403,0.698,0.0,0.0885,0.94,153.907,audio_features,4fYNJdS986IYQWxVoZjY3A,spotify:track:4fYNJdS986IYQWxVoZjY3A,https://api.spotify.com/v1/tracks/4fYNJdS986IYQWxVoZjY3A,https://api.spotify.com/v1/audio-analysis/4fYNJdS986IYQWxVoZjY3A,204200,3
856,Conjure One,Still Holding On (Mix Cut) - Arisen Flame Remix,02hysWWyCvGgKvDIPhYezq,5,0.69,0.948,1,-7.458,0,0.0942,0.00121,0.601,0.282,0.61,133.989,audio_features,02hysWWyCvGgKvDIPhYezq,spotify:track:02hysWWyCvGgKvDIPhYezq,https://api.spotify.com/v1/tracks/02hysWWyCvGgKvDIPhYezq,https://api.spotify.com/v1/audio-analysis/02hysWWyCvGgKvDIPhYezq,114640,4
857,Johann Sebastian Bach,"French Suite No. 4 in E flat, BWV 815: 6. Air",2bb4sM7HF8W4PP4CA4MOpz,19,0.376,0.124,8,-29.203,1,0.0584,0.994,0.788,0.177,0.367,146.247,audio_features,2bb4sM7HF8W4PP4CA4MOpz,spotify:track:2bb4sM7HF8W4PP4CA4MOpz,https://api.spotify.com/v1/tracks/2bb4sM7HF8W4PP4CA4MOpz,https://api.spotify.com/v1/audio-analysis/2bb4sM7HF8W4PP4CA4MOpz,42907,4
858,bo en,My Time,0wZUJxxybEiafs0BIg9SAP,64,0.445,0.361,5,-7.503,1,0.0941,0.608,0.0,0.112,0.0677,119.797,audio_features,0wZUJxxybEiafs0BIg9SAP,spotify:track:0wZUJxxybEiafs0BIg9SAP,https://api.spotify.com/v1/tracks/0wZUJxxybEiafs0BIg9SAP,https://api.spotify.com/v1/audio-analysis/0wZUJxxybEiafs0BIg9SAP,313969,4
862,The Avengers,Yugen (Mix Cut) - Original Mix,26LdhybS10ashu4FR6mEmT,2,0.479,0.961,5,-5.115,1,0.429,1.38e-05,0.646,0.366,0.226,137.969,audio_features,26LdhybS10ashu4FR6mEmT,spotify:track:26LdhybS10ashu4FR6mEmT,https://api.spotify.com/v1/tracks/26LdhybS10ashu4FR6mEmT,https://api.spotify.com/v1/audio-analysis/26LdhybS10ashu4FR6mEmT,55653,4
863,Johann Sebastian Bach,"15 Two-part Inventions, BWV 772/786: No. 8 in F, BWV 779",6E9sZAclXBsp6j5tNncbN1,18,0.643,0.212,5,-22.595,1,0.0466,0.97,0.528,0.103,0.952,129.544,audio_features,6E9sZAclXBsp6j5tNncbN1,spotify:track:6E9sZAclXBsp6j5tNncbN1,https://api.spotify.com/v1/tracks/6E9sZAclXBsp6j5tNncbN1,https://api.spotify.com/v1/audio-analysis/6E9sZAclXBsp6j5tNncbN1,51867,4
864,Marc Anthony,Flor Pálida,47TyfLrGhYHHyyQWk64d0M,72,0.574,0.802,7,-3.976,1,0.0316,0.659,5.07e-06,0.0765,0.739,93.537,audio_features,47TyfLrGhYHHyyQWk64d0M,spotify:track:47TyfLrGhYHHyyQWk64d0M,https://api.spotify.com/v1/tracks/47TyfLrGhYHHyyQWk64d0M,https://api.spotify.com/v1/audio-analysis/47TyfLrGhYHHyyQWk64d0M,280453,4
865,Orjan Nilsen,XIING (Mix Cut) - Original Mix,5OgPXexeejGY8EnOtRIEby,4,0.557,0.867,11,-7.46,0,0.0745,3.05e-05,0.964,0.616,0.127,129.987,audio_features,5OgPXexeejGY8EnOtRIEby,spotify:track:5OgPXexeejGY8EnOtRIEby,https://api.spotify.com/v1/tracks/5OgPXexeejGY8EnOtRIEby,https://api.spotify.com/v1/audio-analysis/5OgPXexeejGY8EnOtRIEby,66480,4
866,Johann Sebastian Bach,"Concerto for Oboe (from BWV 105, 170 & 49): 3. Adagio",5cnKsxpk9al8LshT1NUoAt,17,0.264,0.109,2,-20.85,0,0.0426,0.964,0.945,0.122,0.0581,75.285,audio_features,5cnKsxpk9al8LshT1NUoAt,spotify:track:5cnKsxpk9al8LshT1NUoAt,https://api.spotify.com/v1/tracks/5cnKsxpk9al8LshT1NUoAt,https://api.spotify.com/v1/audio-analysis/5cnKsxpk9al8LshT1NUoAt,52787,3
867,Escape the Fate,One For the Money,77tR4iQgyQTAnhhuPik3ZP,64,0.525,0.964,5,-3.451,0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,audio_features,77tR4iQgyQTAnhhuPik3ZP,spotify:track:77tR4iQgyQTAnhhuPik3ZP,https://api.spotify.com/v1/tracks/77tR4iQgyQTAnhhuPik3ZP,https://api.spotify.com/v1/audio-analysis/77tR4iQgyQTAnhhuPik3ZP,199950,4
868,2013 Mlx,Whistle - Can You Blow My Whistle Baby,7pPDMGYi8PV9XhkcDwwz3j,6,0.795,0.728,0,-5.25,1,0.036,0.0332,0.0,0.306,0.55,103.996,audio_features,7pPDMGYi8PV9XhkcDwwz3j,spotify:track:7pPDMGYi8PV9XhkcDwwz3j,https://api.spotify.com/v1/tracks/7pPDMGYi8PV9XhkcDwwz3j,https://api.spotify.com/v1/audio-analysis/7pPDMGYi8PV9XhkcDwwz3j,224423,4
869,Johann Sebastian Bach,"Suite for Solo Cello No. 5 in C Minor, BWV 1011: 3. Courante",1JsYUUrCifoqnYFZWAkt8B,3,0.24,0.0282,0,-26.813,0,0.0399,0.954,0.904,0.145,0.473,96.902,audio_features,1JsYUUrCifoqnYFZWAkt8B,spotify:track:1JsYUUrCifoqnYFZWAkt8B,https://api.spotify.com/v1/tracks/1JsYUUrCifoqnYFZWAkt8B,https://api.spotify.com/v1/audio-analysis/1JsYUUrCifoqnYFZWAkt8B,87413,3
870,Luke Bryan,Roller Coaster,5r00wpsojd4mBYaQFDvni7,61,0.602,0.79,8,-4.46,1,0.0355,0.026,7.43e-05,0.162,0.274,108.008,audio_features,5r00wpsojd4mBYaQFDvni7,spotify:track:5r00wpsojd4mBYaQFDvni7,https://api.spotify.com/v1/tracks/5r00wpsojd4mBYaQFDvni7,https://api.spotify.com/v1/audio-analysis/5r00wpsojd4mBYaQFDvni7,259080,4
871,Alex M.O.R.P.H.,An Angel's Love (Mix Cut) - Andrew Rayel Aether Remix,6oFmCzw8JlNTD5D3jBH88p,4,0.632,0.872,0,-6.358,0,0.102,0.00101,0.000365,0.449,0.588,134.997,audio_features,6oFmCzw8JlNTD5D3jBH88p,spotify:track:6oFmCzw8JlNTD5D3jBH88p,https://api.spotify.com/v1/tracks/6oFmCzw8JlNTD5D3jBH88p,https://api.spotify.com/v1/audio-analysis/6oFmCzw8JlNTD5D3jBH88p,85333,4
872,Johann Sebastian Bach,"Prelude & Fugue in G Minor (Well-Tempered Clavier, Book I, No. 16), BWV 861: Prelude",4wtXdb8L0rCGICdLz6yPK1,3,0.3,0.173,0,-21.217,0,0.0382,0.995,0.893,0.121,0.543,122.54,audio_features,4wtXdb8L0rCGICdLz6yPK1,spotify:track:4wtXdb8L0rCGICdLz6yPK1,https://api.spotify.com/v1/tracks/4wtXdb8L0rCGICdLz6yPK1,https://api.spotify.com/v1/audio-analysis/4wtXdb8L0rCGICdLz6yPK1,82667,4
873,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",1eLU27PPFxBhbp1CBjPh9J,64,0.489,0.878,2,-3.36,1,0.368,0.351,0.0,0.698,0.775,81.497,audio_features,1eLU27PPFxBhbp1CBjPh9J,spotify:track:1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/tracks/1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/audio-analysis/1eLU27PPFxBhbp1CBjPh9J,372173,4
877,Smkz,2013,7cz4eRqJyWJ5trdhMl7WZu,0,0.789,0.384,4,-16.178,0,0.124,0.613,0.81,0.172,0.251,139.967,audio_features,7cz4eRqJyWJ5trdhMl7WZu,spotify:track:7cz4eRqJyWJ5trdhMl7WZu,https://api.spotify.com/v1/tracks/7cz4eRqJyWJ5trdhMl7WZu,https://api.spotify.com/v1/audio-analysis/7cz4eRqJyWJ5trdhMl7WZu,150871,4
878,Johann Sebastian Bach,"Little Prelude in E Minor, BWV 938",2dZhfZLZpc6mIGpkxd6XJD,4,0.493,0.387,4,-18.309,0,0.0486,0.995,0.909,0.112,0.964,98.597,audio_features,2dZhfZLZpc6mIGpkxd6XJD,spotify:track:2dZhfZLZpc6mIGpkxd6XJD,https://api.spotify.com/v1/tracks/2dZhfZLZpc6mIGpkxd6XJD,https://api.spotify.com/v1/audio-analysis/2dZhfZLZpc6mIGpkxd6XJD,96640,5
879,SALES,Renee,5MeUMSRreLHYLhw8ZTyqpk,66,0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,audio_features,5MeUMSRreLHYLhw8ZTyqpk,spotify:track:5MeUMSRreLHYLhw8ZTyqpk,https://api.spotify.com/v1/tracks/5MeUMSRreLHYLhw8ZTyqpk,https://api.spotify.com/v1/audio-analysis/5MeUMSRreLHYLhw8ZTyqpk,179125,4
880,Mark Sixma,Character (Mix Cut) - Original Mix,16Ip0JUlBn1TJNlRsvnnNS,4,0.537,0.961,11,-6.314,1,0.197,5.9e-06,2.6e-05,0.526,0.3,132.054,audio_features,16Ip0JUlBn1TJNlRsvnnNS,spotify:track:16Ip0JUlBn1TJNlRsvnnNS,https://api.spotify.com/v1/tracks/16Ip0JUlBn1TJNlRsvnnNS,https://api.spotify.com/v1/audio-analysis/16Ip0JUlBn1TJNlRsvnnNS,43640,4
881,Johann Sebastian Bach,"French Suite No. 6 in E, BWV 817: 6. Menuet",2wgtyjVnlpEoC06ZO1WJFG,2,0.554,0.192,4,-24.27,1,0.04,0.989,0.894,0.179,0.973,109.24,audio_features,2wgtyjVnlpEoC06ZO1WJFG,spotify:track:2wgtyjVnlpEoC06ZO1WJFG,https://api.spotify.com/v1/tracks/2wgtyjVnlpEoC06ZO1WJFG,https://api.spotify.com/v1/audio-analysis/2wgtyjVnlpEoC06ZO1WJFG,94160,3
882,Banda MS de Sergio Lizárraga,Hermosa Experiencia,6GTX6TGcHEWHoxHXPSVbJ2,68,0.836,0.575,8,-6.109,1,0.0441,0.452,2.29e-05,0.0585,0.977,112.509,audio_features,6GTX6TGcHEWHoxHXPSVbJ2,spotify:track:6GTX6TGcHEWHoxHXPSVbJ2,https://api.spotify.com/v1/tracks/6GTX6TGcHEWHoxHXPSVbJ2,https://api.spotify.com/v1/audio-analysis/6GTX6TGcHEWHoxHXPSVbJ2,153493,3
886,Armin van Buuren,Nehalennia,0AQIICR9aKHuxKYslbvIBA,11,0.59,0.861,4,-10.724,0,0.0632,0.000398,0.00751,0.0752,0.338,127.986,audio_features,0AQIICR9aKHuxKYslbvIBA,spotify:track:0AQIICR9aKHuxKYslbvIBA,https://api.spotify.com/v1/tracks/0AQIICR9aKHuxKYslbvIBA,https://api.spotify.com/v1/audio-analysis/0AQIICR9aKHuxKYslbvIBA,245625,4
887,Johann Sebastian Bach,"Partita No. 4 in D , BWV 828: 4. Aria",7GDL4UHWPgYu2YI1dgb6rf,4,0.341,0.234,2,-22.368,1,0.04,0.994,0.947,0.125,0.838,103.357,audio_features,7GDL4UHWPgYu2YI1dgb6rf,spotify:track:7GDL4UHWPgYu2YI1dgb6rf,https://api.spotify.com/v1/tracks/7GDL4UHWPgYu2YI1dgb6rf,https://api.spotify.com/v1/audio-analysis/7GDL4UHWPgYu2YI1dgb6rf,85947,4
888,The Band Perry,Better Dig Two,3z0a8G407NbxfjTRffvQiP,59,0.64,0.669,7,-5.17,1,0.0519,0.413,0.0,0.0779,0.646,155.844,audio_features,3z0a8G407NbxfjTRffvQiP,spotify:track:3z0a8G407NbxfjTRffvQiP,https://api.spotify.com/v1/tracks/3z0a8G407NbxfjTRffvQiP,https://api.spotify.com/v1/audio-analysis/3z0a8G407NbxfjTRffvQiP,194680,4
889,BT,Surrounded (Mix Cut) - Super8 & Tab Remix,2Ma3OssRpZVhxnFUBEAtUK,4,0.508,0.889,1,-6.729,1,0.0327,0.000162,0.82,0.0853,0.173,130.061,audio_features,2Ma3OssRpZVhxnFUBEAtUK,spotify:track:2Ma3OssRpZVhxnFUBEAtUK,https://api.spotify.com/v1/tracks/2Ma3OssRpZVhxnFUBEAtUK,https://api.spotify.com/v1/audio-analysis/2Ma3OssRpZVhxnFUBEAtUK,66427,4
890,Johann Sebastian Bach,"Prelude & Fugue in B-Flat Major (Well-Tempered Clavier, Book I, No. 21), BWV 866: Prelude",4ibtepKqLcl11h7ZSEcM0Z,3,0.319,0.132,5,-19.48,1,0.0439,0.992,0.898,0.119,0.46,121.249,audio_features,4ibtepKqLcl11h7ZSEcM0Z,spotify:track:4ibtepKqLcl11h7ZSEcM0Z,https://api.spotify.com/v1/tracks/4ibtepKqLcl11h7ZSEcM0Z,https://api.spotify.com/v1/audio-analysis/4ibtepKqLcl11h7ZSEcM0Z,84667,1
891,Big Data,Dangerous (feat. Joywave),3y8AEUef1AVfr0npU5UOa9,61,0.757,0.578,0,-3.886,1,0.0386,0.011,0.00672,0.127,0.954,102.96,audio_features,3y8AEUef1AVfr0npU5UOa9,spotify:track:3y8AEUef1AVfr0npU5UOa9,https://api.spotify.com/v1/tracks/3y8AEUef1AVfr0npU5UOa9,https://api.spotify.com/v1/audio-analysis/3y8AEUef1AVfr0npU5UOa9,280427,4
892,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fuga 21 a 3",183b06XcUurF0x6pbBkx0M,2,0.401,0.293,10,-23.27,1,0.0414,0.992,0.881,0.149,0.284,102.577,audio_features,183b06XcUurF0x6pbBkx0M,spotify:track:183b06XcUurF0x6pbBkx0M,https://api.spotify.com/v1/tracks/183b06XcUurF0x6pbBkx0M,https://api.spotify.com/v1/audio-analysis/183b06XcUurF0x6pbBkx0M,92293,3
893,One Direction,Midnight Memories,5wjmqUGN7vrAqFqDWrywlZ,69,0.432,0.868,6,-2.01,0,0.0882,0.00725,0.0,0.233,0.567,156.128,audio_features,5wjmqUGN7vrAqFqDWrywlZ,spotify:track:5wjmqUGN7vrAqFqDWrywlZ,https://api.spotify.com/v1/tracks/5wjmqUGN7vrAqFqDWrywlZ,https://api.spotify.com/v1/audio-analysis/5wjmqUGN7vrAqFqDWrywlZ,176320,4
894,Solarstone,Love Theme From Blade Runner (Mix Cut) - Pure Mix,1UkGaDWHkAk1qNFDleeWX0,4,0.466,0.945,5,-8.231,1,0.0433,7.41e-06,0.886,0.457,0.372,136.02,audio_features,1UkGaDWHkAk1qNFDleeWX0,spotify:track:1UkGaDWHkAk1qNFDleeWX0,https://api.spotify.com/v1/tracks/1UkGaDWHkAk1qNFDleeWX0,https://api.spotify.com/v1/audio-analysis/1UkGaDWHkAk1qNFDleeWX0,98387,4
895,Johann Sebastian Bach,"Gelobet seist du, Jesu Christ, BWV 722a",2Kn3TsiyY9yXlpOf1rSYC0,4,0.108,0.358,8,-11.928,1,0.0331,0.749,0.656,0.142,0.406,69.423,audio_features,2Kn3TsiyY9yXlpOf1rSYC0,spotify:track:2Kn3TsiyY9yXlpOf1rSYC0,https://api.spotify.com/v1/tracks/2Kn3TsiyY9yXlpOf1rSYC0,https://api.spotify.com/v1/audio-analysis/2Kn3TsiyY9yXlpOf1rSYC0,88400,3
896,Tyler Farr,Redneck Crazy,4lcXNTm9JrQpJYXqsENmFI,60,0.487,0.667,7,-4.216,0,0.0309,0.153,0.0,0.161,0.463,145.854,audio_features,4lcXNTm9JrQpJYXqsENmFI,spotify:track:4lcXNTm9JrQpJYXqsENmFI,https://api.spotify.com/v1/tracks/4lcXNTm9JrQpJYXqsENmFI,https://api.spotify.com/v1/audio-analysis/4lcXNTm9JrQpJYXqsENmFI,216040,4
897,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 20 a 2 Clav.",26Q0ivGuzydq8PXnG6oS3s,5,0.395,0.253,7,-20.433,1,0.0446,0.992,0.928,0.167,0.971,129.18,audio_features,26Q0ivGuzydq8PXnG6oS3s,spotify:track:26Q0ivGuzydq8PXnG6oS3s,https://api.spotify.com/v1/tracks/26Q0ivGuzydq8PXnG6oS3s,https://api.spotify.com/v1/audio-analysis/26Q0ivGuzydq8PXnG6oS3s,90173,3
898,Lil Wyte,Band Plays On,62x93blgkWEz6Huop8eSQA,60,0.802,0.794,11,-5.054,0,0.196,0.00282,0.0,0.0927,0.633,152.571,audio_features,62x93blgkWEz6Huop8eSQA,spotify:track:62x93blgkWEz6Huop8eSQA,https://api.spotify.com/v1/tracks/62x93blgkWEz6Huop8eSQA,https://api.spotify.com/v1/audio-analysis/62x93blgkWEz6Huop8eSQA,221053,4
899,RAM,Grotesque (Mix Cut) - Alex M.O.R.P.H. and RAM Original Mix,3PUpPt8vEdBu3XCJdFpGSI,4,0.522,0.912,2,-6.917,1,0.0465,2.53e-05,0.0689,0.371,0.171,135.015,audio_features,3PUpPt8vEdBu3XCJdFpGSI,spotify:track:3PUpPt8vEdBu3XCJdFpGSI,https://api.spotify.com/v1/tracks/3PUpPt8vEdBu3XCJdFpGSI,https://api.spotify.com/v1/audio-analysis/3PUpPt8vEdBu3XCJdFpGSI,92440,4
900,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in C sharp major BWV 848",7pwOEoiqZMIACEavDbnRzG,4,0.393,0.196,1,-25.453,1,0.0428,0.985,0.929,0.11,0.762,112.968,audio_features,7pwOEoiqZMIACEavDbnRzG,spotify:track:7pwOEoiqZMIACEavDbnRzG,https://api.spotify.com/v1/tracks/7pwOEoiqZMIACEavDbnRzG,https://api.spotify.com/v1/audio-analysis/7pwOEoiqZMIACEavDbnRzG,87787,4
901,PAW Patrol,PAW Patrol Opening Theme,7n70tzvZDfdAL1j9XqsAbH,68,0.552,0.909,11,-4.869,0,0.089,0.0196,0.0,0.185,0.906,110.332,audio_features,7n70tzvZDfdAL1j9XqsAbH,spotify:track:7n70tzvZDfdAL1j9XqsAbH,https://api.spotify.com/v1/tracks/7n70tzvZDfdAL1j9XqsAbH,https://api.spotify.com/v1/audio-analysis/7n70tzvZDfdAL1j9XqsAbH,40594,4
902,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 11 a 2 Clav.",6Y6itTp3IhWg3dczAoBHIe,3,0.264,0.145,2,-26.21,1,0.0486,0.995,0.903,0.11,0.464,107.976,audio_features,6Y6itTp3IhWg3dczAoBHIe,spotify:track:6Y6itTp3IhWg3dczAoBHIe,https://api.spotify.com/v1/tracks/6Y6itTp3IhWg3dczAoBHIe,https://api.spotify.com/v1/audio-analysis/6Y6itTp3IhWg3dczAoBHIe,84667,4
903,Kenny Chesney,Pirate Flag,1RfPA6mxhOvc5dVK9MHReF,59,0.559,0.795,7,-6.255,1,0.052,0.0787,4.83e-06,0.102,0.553,160.039,audio_features,1RfPA6mxhOvc5dVK9MHReF,spotify:track:1RfPA6mxhOvc5dVK9MHReF,https://api.spotify.com/v1/tracks/1RfPA6mxhOvc5dVK9MHReF,https://api.spotify.com/v1/audio-analysis/1RfPA6mxhOvc5dVK9MHReF,225427,4
904,Mark Knight,Downpipe (Mix Cut) - Armin van Buuren Remix,3zPbNHpLZChH5xwvzfj5gH,4,0.543,0.92,1,-7.219,1,0.0435,0.000163,0.955,0.315,0.224,130.057,audio_features,3zPbNHpLZChH5xwvzfj5gH,spotify:track:3zPbNHpLZChH5xwvzfj5gH,https://api.spotify.com/v1/tracks/3zPbNHpLZChH5xwvzfj5gH,https://api.spotify.com/v1/audio-analysis/3zPbNHpLZChH5xwvzfj5gH,59107,4
905,Johann Sebastian Bach,"French Suite No. 4 in E flat, BWV 815: 4. Gavotte",23Vuyu4cjAJs1DOS83Enl4,13,0.499,0.165,3,-26.058,1,0.0466,0.987,0.888,0.259,0.964,86.269,audio_features,23Vuyu4cjAJs1DOS83Enl4,spotify:track:23Vuyu4cjAJs1DOS83Enl4,https://api.spotify.com/v1/tracks/23Vuyu4cjAJs1DOS83Enl4,https://api.spotify.com/v1/audio-analysis/23Vuyu4cjAJs1DOS83Enl4,66549,4
906,Five Finger Death Punch,Lift Me Up,3EO0js63QHQQPqJt1TgBLQ,60,0.521,0.985,4,-4.165,1,0.141,9.68e-05,0.0,0.209,0.151,75.013,audio_features,3EO0js63QHQQPqJt1TgBLQ,spotify:track:3EO0js63QHQQPqJt1TgBLQ,https://api.spotify.com/v1/tracks/3EO0js63QHQQPqJt1TgBLQ,https://api.spotify.com/v1/audio-analysis/3EO0js63QHQQPqJt1TgBLQ,246209,4
907,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Praeludium 3",1lFpgzqtPtdF93DjW0nT1b,11,0.391,0.143,1,-26.314,1,0.0378,0.99,0.836,0.114,0.72,134.001,audio_features,1lFpgzqtPtdF93DjW0nT1b,spotify:track:1lFpgzqtPtdF93DjW0nT1b,https://api.spotify.com/v1/tracks/1lFpgzqtPtdF93DjW0nT1b,https://api.spotify.com/v1/audio-analysis/1lFpgzqtPtdF93DjW0nT1b,73040,4
908,Kit Walters,The Stains of Time - Maniac Agenda Mix,5LLhdR6qdQvAfSm2C0EYj4,66,0.259,0.923,1,-5.53,1,0.0908,2.5e-06,0.103,0.155,0.593,199.806,audio_features,5LLhdR6qdQvAfSm2C0EYj4,spotify:track:5LLhdR6qdQvAfSm2C0EYj4,https://api.spotify.com/v1/tracks/5LLhdR6qdQvAfSm2C0EYj4,https://api.spotify.com/v1/audio-analysis/5LLhdR6qdQvAfSm2C0EYj4,130187,4
909,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variatio 6 Canone alla Seconda. a 1 Clav.",6W95Mquztu6pOhmuEPj9hw,11,0.179,0.217,7,-21.528,1,0.0383,0.993,0.882,0.167,0.807,163.737,audio_features,6W95Mquztu6pOhmuEPj9hw,spotify:track:6W95Mquztu6pOhmuEPj9hw,https://api.spotify.com/v1/tracks/6W95Mquztu6pOhmuEPj9hw,https://api.spotify.com/v1/audio-analysis/6W95Mquztu6pOhmuEPj9hw,72747,3
910,Five Finger Death Punch,House of the Rising Sun,2SgQsZIWs0UC01ibNOBu7q,60,0.469,0.958,4,-3.382,0,0.0849,0.00182,0.00118,0.107,0.261,76.959,audio_features,2SgQsZIWs0UC01ibNOBu7q,spotify:track:2SgQsZIWs0UC01ibNOBu7q,https://api.spotify.com/v1/tracks/2SgQsZIWs0UC01ibNOBu7q,https://api.spotify.com/v1/audio-analysis/2SgQsZIWs0UC01ibNOBu7q,247388,4
911,GAIA,Humming The Lights (Mix Cut),6mQ28Hg93ZY94Z29Nh09fS,4,0.456,0.99,1,-6.362,1,0.062,0.000696,0.96,0.411,0.474,135.219,audio_features,6mQ28Hg93ZY94Z29Nh09fS,spotify:track:6mQ28Hg93ZY94Z29Nh09fS,https://api.spotify.com/v1/tracks/6mQ28Hg93ZY94Z29Nh09fS,https://api.spotify.com/v1/audio-analysis/6mQ28Hg93ZY94Z29Nh09fS,56880,4
912,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: VII. Gavotte II",28Uhnp70z5g6ijR1zoyORT,17,0.317,0.0135,0,-33.989,1,0.0382,0.996,0.921,0.116,0.717,141.544,audio_features,28Uhnp70z5g6ijR1zoyORT,spotify:track:28Uhnp70z5g6ijR1zoyORT,https://api.spotify.com/v1/tracks/28Uhnp70z5g6ijR1zoyORT,https://api.spotify.com/v1/audio-analysis/28Uhnp70z5g6ijR1zoyORT,55200,4
913,Sara Bareilles,I Choose You,7jJH8F3PHlNvxfqEAAfFDl,63,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,audio_features,7jJH8F3PHlNvxfqEAAfFDl,spotify:track:7jJH8F3PHlNvxfqEAAfFDl,https://api.spotify.com/v1/tracks/7jJH8F3PHlNvxfqEAAfFDl,https://api.spotify.com/v1/audio-analysis/7jJH8F3PHlNvxfqEAAfFDl,218573,4
